"","sex","id","test","img","time","id_f","id_s","type","durata","p_sx","p_dx","v_sx","v_dx"
"365718","F","F257","t1","2a",7426,7,NA,"Fixation",667,2.5,2.38,0,0
"365719","F","F257","t1","2a",7443,7,NA,"Fixation",667,2.46,2.47,0,0
"365720","F","F257","t1","2a",7460,7,NA,"Fixation",667,2.47,2.49,0,0
"365721","F","F257","t1","2a",7476,7,NA,"Fixation",667,2.53,2.37,0,0
"365722","F","F257","t1","2a",7493,7,NA,"Fixation",667,2.54,2.39,0,0
"365723","F","F257","t1","2a",7510,7,NA,"Fixation",667,2.52,2.45,0,0
"365724","F","F257","t1","2a",7526,7,NA,"Fixation",667,2.58,2.43,0,0
"365725","F","F257","t1","2a",7543,7,NA,"Fixation",667,2.44,2.42,0,0
"365726","F","F257","t1","2a",7560,7,NA,"Fixation",667,2.51,2.39,0,0
"365727","F","F257","t1","2a",7576,7,NA,"Fixation",667,2.48,2.38,0,0
"365728","F","F257","t1","2a",7593,7,NA,"Fixation",667,2.48,2.37,0,0
"365729","F","F257","t1","2a",7610,7,NA,"Fixation",667,2.6,2.37,0,0
"365730","F","F257","t1","2a",7626,7,NA,"Fixation",667,2.45,2.43,0,0
"365731","F","F257","t1","2a",7643,7,NA,"Fixation",667,2.53,2.45,0,0
"365732","F","F257","t1","2a",7660,7,NA,"Fixation",667,2.46,2.37,0,0
"365733","F","F257","t1","2a",7676,7,NA,"Fixation",667,2.47,2.34,0,0
"365734","F","F257","t1","2a",7693,7,NA,"Fixation",667,2.39,2.48,0,0
"365735","F","F257","t1","2a",7709,7,NA,"Fixation",667,2.44,2.37,0,0
"365736","F","F257","t1","2a",7726,7,NA,"Fixation",667,2.47,2.38,0,0
"365737","F","F257","t1","2a",7743,7,NA,"Fixation",667,2.5,2.42,0,0
"365738","F","F257","t1","2a",7759,7,NA,"Fixation",667,2.49,2.36,0,0
"365739","F","F257","t1","2a",7776,7,NA,"Fixation",667,2.43,2.36,0,0
"365740","F","F257","t1","2a",7793,7,NA,"Fixation",667,2.48,2.33,0,0
"365741","F","F257","t1","2a",7809,7,NA,"Fixation",667,2.43,2.33,0,0
"365742","F","F257","t1","2a",7826,7,NA,"Fixation",667,2.45,2.42,0,0
"365743","F","F257","t1","2a",7843,7,NA,"Fixation",667,2.42,2.43,0,0
"365744","F","F257","t1","2a",7859,7,NA,"Fixation",667,2.41,2.36,0,0
"365745","F","F257","t1","2a",7876,7,NA,"Fixation",667,2.4,2.29,0,0
"365746","F","F257","t1","2a",7893,7,NA,"Fixation",667,2.44,2.35,0,0
"365747","F","F257","t1","2a",7909,7,NA,"Fixation",667,2.49,2.37,0,0
"365748","F","F257","t1","2a",7926,7,NA,"Fixation",667,2.45,2.42,0,0
"365749","F","F257","t1","2a",7943,7,NA,"Fixation",667,2.46,2.37,0,0
"365750","F","F257","t1","2a",7959,7,NA,"Fixation",667,2.45,2.36,0,0
"365751","F","F257","t1","2a",7976,7,NA,"Fixation",667,2.43,2.36,0,0
"365752","F","F257","t1","2a",7993,7,NA,"Fixation",667,2.47,2.36,0,0
"365753","F","F257","t1","2a",8009,7,NA,"Fixation",667,2.39,2.36,0,0
"365754","F","F257","t1","2a",8026,7,NA,"Fixation",667,2.51,2.37,0,0
"365755","F","F257","t1","2a",8043,7,NA,"Fixation",667,2.4,2.35,0,0
"365756","F","F257","t1","2a",8059,7,NA,"Fixation",667,2.43,2.4,0,0
"365757","F","F257","t1","2a",8076,NA,16,"Saccade",133,2.54,2.4,0,0
"365758","F","F257","t1","2a",8093,NA,16,"Saccade",133,2.48,2.38,0,0
"365759","F","F257","t1","2a",8109,NA,16,"Saccade",133,2.44,2.55,0,0
"365760","F","F257","t1","2a",8126,NA,16,"Saccade",133,1.97,2.4,0,0
"365942","F","F260","t1","2a",5117,1,NA,"Fixation",233,2.88,2.93,0,0
"365943","F","F260","t1","2a",5134,1,NA,"Fixation",233,2.89,2.86,0,0
"365944","F","F260","t1","2a",5150,NA,1,"Saccade",50,2.87,2.92,0,0
"365945","F","F260","t1","2a",5167,NA,1,"Saccade",50,2.89,NA,0,4
"365946","F","F260","t1","2a",5184,NA,1,"Saccade",50,2.82,NA,0,4
"365947","F","F260","t1","2a",5200,2,NA,"Fixation",183,2.81,NA,0,4
"365948","F","F260","t1","2a",5217,2,NA,"Fixation",183,2.88,NA,0,4
"365949","F","F260","t1","2a",5234,2,NA,"Fixation",183,2.83,2.78,0,0
"365950","F","F260","t1","2a",5250,2,NA,"Fixation",183,2.83,2.76,0,0
"365951","F","F260","t1","2a",5267,2,NA,"Fixation",183,2.89,2.81,0,0
"365952","F","F260","t1","2a",5284,2,NA,"Fixation",183,2.8,NA,0,4
"365953","F","F260","t1","2a",5300,2,NA,"Fixation",183,2.76,NA,0,4
"365954","F","F260","t1","2a",5317,2,NA,"Fixation",183,2.88,2.78,0,0
"365955","F","F260","t1","2a",5334,2,NA,"Fixation",183,2.78,2.77,0,0
"365956","F","F260","t1","2a",5350,2,NA,"Fixation",183,2.84,2.78,0,0
"365957","F","F260","t1","2a",5367,2,NA,"Fixation",183,2.84,2.8,0,0
"365958","F","F260","t1","2a",5384,NA,2,"Saccade",50,2.8,2.8,0,0
"365959","F","F260","t1","2a",5400,NA,2,"Saccade",50,2.78,2.85,0,0
"365960","F","F260","t1","2a",5417,NA,2,"Saccade",50,2.77,2.83,0,0
"365961","F","F260","t1","2a",5434,3,NA,"Fixation",83,2.78,2.86,0,0
"365962","F","F260","t1","2a",5450,3,NA,"Fixation",83,2.79,2.83,0,0
"365963","F","F260","t1","2a",5467,3,NA,"Fixation",83,2.72,2.85,0,0
"365964","F","F260","t1","2a",5484,3,NA,"Fixation",83,2.77,2.84,0,0
"365965","F","F260","t1","2a",5500,3,NA,"Fixation",83,2.75,2.83,0,0
"365966","F","F260","t1","2a",5517,NA,3,"Saccade",17,2.84,2.84,0,0
"365967","F","F260","t1","2a",5534,NA,NA,"Unclassified",17,2.85,2.85,0,0
"365968","F","F260","t1","2a",5550,NA,4,"Saccade",100,2.8,2.85,0,0
"365969","F","F260","t1","2a",5567,NA,4,"Saccade",100,2.88,2.86,0,0
"365970","F","F260","t1","2a",5584,NA,4,"Saccade",100,2.73,2.83,0,0
"365971","F","F260","t1","2a",5600,NA,4,"Saccade",100,2.79,2.81,0,0
"365972","F","F260","t1","2a",5617,NA,4,"Saccade",100,2.77,2.85,0,0
"365973","F","F260","t1","2a",5634,NA,4,"Saccade",100,2.82,2.75,0,0
"365974","F","F260","t1","2a",5650,4,NA,"Fixation",133,2.83,2.76,0,0
"365975","F","F260","t1","2a",5667,4,NA,"Fixation",133,2.83,2.82,0,0
"365976","F","F260","t1","2a",5684,4,NA,"Fixation",133,2.85,2.8,0,0
"365977","F","F260","t1","2a",5700,4,NA,"Fixation",133,2.78,2.86,0,0
"365978","F","F260","t1","2a",5717,4,NA,"Fixation",133,2.81,2.8,0,0
"365979","F","F260","t1","2a",5734,4,NA,"Fixation",133,2.86,2.77,0,0
"365980","F","F260","t1","2a",5750,4,NA,"Fixation",133,2.85,2.77,0,0
"365981","F","F260","t1","2a",5767,4,NA,"Fixation",133,2.85,2.75,0,0
"365982","F","F260","t1","2a",5784,NA,5,"Saccade",17,2.84,2.73,0,0
"365983","F","F260","t1","2a",5800,5,NA,"Fixation",150,2.85,2.78,0,0
"365984","F","F260","t1","2a",5817,5,NA,"Fixation",150,2.87,2.79,0,0
"365985","F","F260","t1","2a",5834,5,NA,"Fixation",150,2.77,2.79,0,0
"365986","F","F260","t1","2a",5850,5,NA,"Fixation",150,2.81,2.8,0,0
"365987","F","F260","t1","2a",5867,5,NA,"Fixation",150,2.8,2.78,0,0
"365988","F","F260","t1","2a",5884,5,NA,"Fixation",150,2.82,2.8,0,0
"365989","F","F260","t1","2a",5900,5,NA,"Fixation",150,2.84,2.8,0,0
"365990","F","F260","t1","2a",5917,5,NA,"Fixation",150,2.82,2.76,0,0
"365991","F","F260","t1","2a",5934,5,NA,"Fixation",150,2.87,2.81,0,0
"365992","F","F260","t1","2a",5950,NA,6,"Saccade",33,2.82,2.86,0,0
"365993","F","F260","t1","2a",5967,NA,6,"Saccade",33,NA,2.85,4,0
"365994","F","F260","t1","2a",5984,6,NA,"Fixation",117,NA,2.96,4,0
"365995","F","F260","t1","2a",6000,6,NA,"Fixation",117,NA,2.9,4,0
"365996","F","F260","t1","2a",6017,6,NA,"Fixation",117,NA,2.84,4,0
"365997","F","F260","t1","2a",6034,6,NA,"Fixation",117,NA,2.88,4,0
"365998","F","F260","t1","2a",6050,6,NA,"Fixation",117,NA,2.91,4,0
"365999","F","F260","t1","2a",6067,6,NA,"Fixation",117,NA,2.94,4,0
"366000","F","F260","t1","2a",6084,6,NA,"Fixation",117,2.85,2.94,0,0
"366001","F","F260","t1","2a",6100,NA,7,"Saccade",17,2.9,2.87,0,0
"366002","F","F260","t1","2a",6117,NA,NA,"Unclassified",33,2.91,2.97,0,0
"366003","F","F260","t1","2a",6134,NA,NA,"Unclassified",33,2.93,2.93,0,0
"366004","F","F260","t1","2a",6150,NA,8,"Saccade",17,2.89,2.89,0,0
"366005","F","F260","t1","2a",6167,7,NA,"Fixation",500,2.9,2.93,0,0
"366006","F","F260","t1","2a",6184,7,NA,"Fixation",500,2.94,2.89,0,0
"366007","F","F260","t1","2a",6200,7,NA,"Fixation",500,2.88,2.91,0,0
"366008","F","F260","t1","2a",6217,7,NA,"Fixation",500,2.88,2.96,0,0
"366009","F","F260","t1","2a",6234,7,NA,"Fixation",500,2.93,2.93,0,0
"366010","F","F260","t1","2a",6250,7,NA,"Fixation",500,2.9,2.9,0,0
"366011","F","F260","t1","2a",6267,7,NA,"Fixation",500,2.92,2.92,0,0
"366012","F","F260","t1","2a",6284,7,NA,"Fixation",500,2.9,2.96,0,0
"366013","F","F260","t1","2a",6300,7,NA,"Fixation",500,2.94,2.97,0,0
"366014","F","F260","t1","2a",6317,7,NA,"Fixation",500,2.94,2.97,0,0
"366015","F","F260","t1","2a",6334,7,NA,"Fixation",500,2.9,2.97,0,0
"366016","F","F260","t1","2a",6350,7,NA,"Fixation",500,3,2.96,0,0
"366017","F","F260","t1","2a",6367,7,NA,"Fixation",500,2.96,3.06,0,0
"366018","F","F260","t1","2a",6384,7,NA,"Fixation",500,2.92,3.02,0,0
"366019","F","F260","t1","2a",6400,7,NA,"Fixation",500,2.91,3,0,0
"366020","F","F260","t1","2a",6417,7,NA,"Fixation",500,2.93,3.04,0,0
"366021","F","F260","t1","2a",6434,7,NA,"Fixation",500,3,3.06,0,0
"366022","F","F260","t1","2a",6450,7,NA,"Fixation",500,2.97,3.01,0,0
"366023","F","F260","t1","2a",6467,7,NA,"Fixation",500,2.95,3.09,0,0
"366024","F","F260","t1","2a",6484,7,NA,"Fixation",500,2.93,3.07,0,0
"366025","F","F260","t1","2a",6500,7,NA,"Fixation",500,3.02,3.01,0,0
"366026","F","F260","t1","2a",6517,7,NA,"Fixation",500,2.98,3.02,0,0
"366027","F","F260","t1","2a",6534,7,NA,"Fixation",500,2.97,3.06,0,0
"366028","F","F260","t1","2a",6550,7,NA,"Fixation",500,2.94,2.98,0,0
"366029","F","F260","t1","2a",6567,7,NA,"Fixation",500,2.94,3.01,0,0
"366030","F","F260","t1","2a",6584,7,NA,"Fixation",500,2.95,3,0,0
"366031","F","F260","t1","2a",6600,7,NA,"Fixation",500,2.97,3,0,0
"366032","F","F260","t1","2a",6617,7,NA,"Fixation",500,2.93,2.99,0,0
"366033","F","F260","t1","2a",6634,7,NA,"Fixation",500,2.95,3,0,0
"366034","F","F260","t1","2a",6650,7,NA,"Fixation",500,2.9,3.01,0,0
"366035","F","F260","t1","2a",6667,NA,9,"Saccade",33,2.91,2.95,0,0
"366036","F","F260","t1","2a",6684,NA,9,"Saccade",33,2.84,3.02,0,0
"366037","F","F260","t1","2a",6700,NA,NA,"Unclassified",133,NA,NA,4,4
"366038","F","F260","t1","2a",6717,NA,NA,"Unclassified",133,NA,NA,4,4
"366039","F","F260","t1","2a",6734,NA,NA,"Unclassified",133,NA,NA,4,4
"366040","F","F260","t1","2a",6750,NA,NA,"Unclassified",133,NA,NA,4,4
"366041","F","F260","t1","2a",6767,NA,NA,"Unclassified",133,NA,NA,4,4
"366042","F","F260","t1","2a",6784,NA,NA,"Unclassified",133,NA,NA,4,4
"366043","F","F260","t1","2a",6800,NA,NA,"Unclassified",133,NA,NA,4,4
"366044","F","F260","t1","2a",6817,NA,NA,"Unclassified",133,NA,NA,4,4
"366045","F","F260","t1","2a",6834,NA,NA,"Unclassified",17,2.62,2.61,0,0
"366046","F","F260","t1","2a",6850,NA,10,"Saccade",33,2.83,2.85,0,0
"366047","F","F260","t1","2a",6867,NA,10,"Saccade",33,2.88,2.93,0,0
"366048","F","F260","t1","2a",6884,8,NA,"Fixation",1550,2.94,2.95,0,0
"366049","F","F260","t1","2a",6900,8,NA,"Fixation",1550,2.98,2.97,0,0
"366050","F","F260","t1","2a",6917,8,NA,"Fixation",1550,3.03,2.96,0,0
"366051","F","F260","t1","2a",6934,8,NA,"Fixation",1550,2.98,2.93,0,0
"366052","F","F260","t1","2a",6950,8,NA,"Fixation",1550,3.02,2.98,0,0
"366053","F","F260","t1","2a",6967,8,NA,"Fixation",1550,2.93,2.93,0,0
"366054","F","F260","t1","2a",6982,8,NA,"Fixation",1550,NA,NA,4,4
"366055","F","F260","t1","2a",7000,8,NA,"Fixation",1550,3,2.96,0,0
"366056","F","F260","t1","2a",7017,8,NA,"Fixation",1550,3.05,3.01,0,0
"366057","F","F260","t1","2a",7034,8,NA,"Fixation",1550,3.02,3.04,0,0
"366058","F","F260","t1","2a",7050,8,NA,"Fixation",1550,3.04,3.05,0,0
"366059","F","F260","t1","2a",7067,8,NA,"Fixation",1550,3.09,3.08,0,0
"366060","F","F260","t1","2a",7084,8,NA,"Fixation",1550,3.07,3.07,0,0
"366061","F","F260","t1","2a",7100,8,NA,"Fixation",1550,3.13,3.04,0,0
"366062","F","F260","t1","2a",7117,8,NA,"Fixation",1550,3.11,3.06,0,0
"366063","F","F260","t1","2a",7134,8,NA,"Fixation",1550,3.07,3.02,0,0
"366064","F","F260","t1","2a",7150,8,NA,"Fixation",1550,3.06,3.09,0,0
"366065","F","F260","t1","2a",7167,8,NA,"Fixation",1550,3.06,3.07,0,0
"366066","F","F260","t1","2a",7184,8,NA,"Fixation",1550,3.08,3.07,0,0
"366067","F","F260","t1","2a",7200,8,NA,"Fixation",1550,3.11,3.09,0,0
"366068","F","F260","t1","2a",7217,8,NA,"Fixation",1550,3.06,3.05,0,0
"366069","F","F260","t1","2a",7234,8,NA,"Fixation",1550,3.03,3.05,0,0
"366070","F","F260","t1","2a",7250,8,NA,"Fixation",1550,3.04,3.01,0,0
"366071","F","F260","t1","2a",7267,8,NA,"Fixation",1550,3.07,3.07,0,0
"366072","F","F260","t1","2a",7284,8,NA,"Fixation",1550,3.06,3.02,0,0
"366073","F","F260","t1","2a",7300,8,NA,"Fixation",1550,3.05,3.05,0,0
"366074","F","F260","t1","2a",7317,8,NA,"Fixation",1550,3.05,3.02,0,0
"366075","F","F260","t1","2a",7334,8,NA,"Fixation",1550,3.06,3.05,0,0
"366076","F","F260","t1","2a",7350,8,NA,"Fixation",1550,3.03,2.99,0,0
"366077","F","F260","t1","2a",7367,8,NA,"Fixation",1550,3.04,2.99,0,0
"366078","F","F260","t1","2a",7383,8,NA,"Fixation",1550,3.05,3.04,0,0
"366079","F","F260","t1","2a",7400,8,NA,"Fixation",1550,3.05,3.04,0,0
"366080","F","F260","t1","2a",7417,8,NA,"Fixation",1550,3.06,3.05,0,0
"366081","F","F260","t1","2a",7433,8,NA,"Fixation",1550,3.01,3.02,0,0
"366082","F","F260","t1","2a",7450,8,NA,"Fixation",1550,3.07,3.03,0,0
"366083","F","F260","t1","2a",7467,8,NA,"Fixation",1550,3.08,3.03,0,0
"366084","F","F260","t1","2a",7483,8,NA,"Fixation",1550,3,3,0,0
"366085","F","F260","t1","2a",7500,8,NA,"Fixation",1550,3.01,3.01,0,0
"366086","F","F260","t1","2a",7517,8,NA,"Fixation",1550,3.03,3,0,0
"366087","F","F260","t1","2a",7533,8,NA,"Fixation",1550,3.07,2.99,0,0
"366088","F","F260","t1","2a",7550,8,NA,"Fixation",1550,3.05,2.99,0,0
"366089","F","F260","t1","2a",7567,8,NA,"Fixation",1550,3.03,3.04,0,0
"366090","F","F260","t1","2a",7583,8,NA,"Fixation",1550,3.06,3,0,0
"366091","F","F260","t1","2a",7600,8,NA,"Fixation",1550,3.05,3.01,0,0
"366092","F","F260","t1","2a",7617,8,NA,"Fixation",1550,3.08,3.02,0,0
"366093","F","F260","t1","2a",7633,8,NA,"Fixation",1550,3.01,3.02,0,0
"366094","F","F260","t1","2a",7650,8,NA,"Fixation",1550,2.99,3.05,0,0
"366095","F","F260","t1","2a",7667,8,NA,"Fixation",1550,3.06,3.04,0,0
"366096","F","F260","t1","2a",7683,8,NA,"Fixation",1550,3.08,3.04,0,0
"366097","F","F260","t1","2a",7700,8,NA,"Fixation",1550,3.09,3.06,0,0
"366098","F","F260","t1","2a",7717,8,NA,"Fixation",1550,3.07,3.03,0,0
"366099","F","F260","t1","2a",7733,8,NA,"Fixation",1550,3.11,3.03,0,0
"366100","F","F260","t1","2a",7750,8,NA,"Fixation",1550,3.04,3.04,0,0
"366101","F","F260","t1","2a",7767,8,NA,"Fixation",1550,3.09,3.09,0,0
"366102","F","F260","t1","2a",7784,8,NA,"Fixation",1550,3.1,3.05,0,0
"366103","F","F260","t1","2a",7800,8,NA,"Fixation",1550,3.08,3.11,0,0
"366104","F","F260","t1","2a",7817,8,NA,"Fixation",1550,3.11,3.08,0,0
"366105","F","F260","t1","2a",7834,8,NA,"Fixation",1550,3.07,3.09,0,0
"366106","F","F260","t1","2a",7850,8,NA,"Fixation",1550,3.12,3.08,0,0
"366107","F","F260","t1","2a",7867,8,NA,"Fixation",1550,3.09,3.06,0,0
"366108","F","F260","t1","2a",7884,8,NA,"Fixation",1550,3.09,3.1,0,0
"366109","F","F260","t1","2a",7900,8,NA,"Fixation",1550,3.13,3.06,0,0
"366110","F","F260","t1","2a",7917,8,NA,"Fixation",1550,3.1,3.08,0,0
"366111","F","F260","t1","2a",7934,8,NA,"Fixation",1550,3.07,3.06,0,0
"366112","F","F260","t1","2a",7950,8,NA,"Fixation",1550,3.07,3.07,0,0
"366113","F","F260","t1","2a",7967,8,NA,"Fixation",1550,3.09,3.1,0,0
"366114","F","F260","t1","2a",7984,8,NA,"Fixation",1550,3.09,3.06,0,0
"366115","F","F260","t1","2a",8000,8,NA,"Fixation",1550,3.08,3.05,0,0
"366116","F","F260","t1","2a",8017,8,NA,"Fixation",1550,3.11,3.1,0,0
"366117","F","F260","t1","2a",8034,8,NA,"Fixation",1550,3.08,3.08,0,0
"366118","F","F260","t1","2a",8050,8,NA,"Fixation",1550,3.08,3.07,0,0
"366119","F","F260","t1","2a",8067,8,NA,"Fixation",1550,3.11,3.09,0,0
"366120","F","F260","t1","2a",8084,8,NA,"Fixation",1550,3.07,3.08,0,0
"366121","F","F260","t1","2a",8100,8,NA,"Fixation",1550,3.07,3.05,0,0
"366122","F","F260","t1","2a",8117,8,NA,"Fixation",1550,3.12,3.03,0,0
"366123","F","F273","t1","2a",5116,1,NA,"Fixation",133,2.92,2.97,0,0
"366124","F","F273","t1","2a",5133,1,NA,"Fixation",133,2.9,2.9,0,0
"366125","F","F273","t1","2a",5150,1,NA,"Fixation",133,2.89,2.94,0,0
"366126","F","F273","t1","2a",5166,1,NA,"Fixation",133,2.94,2.96,0,0
"366127","F","F273","t1","2a",5183,NA,1,"Saccade",50,2.93,2.99,0,0
"366128","F","F273","t1","2a",5200,NA,1,"Saccade",50,2.9,2.95,0,0
"366129","F","F273","t1","2a",5216,NA,1,"Saccade",50,2.91,3,0,0
"366130","F","F273","t1","2a",5233,NA,NA,"Unclassified",17,2.91,2.97,0,0
"366131","F","F273","t1","2a",5250,NA,2,"Saccade",133,2.93,2.58,0,0
"366132","F","F273","t1","2a",5266,NA,2,"Saccade",133,2.93,2.97,0,0
"366133","F","F273","t1","2a",5283,NA,2,"Saccade",133,2.87,2.82,0,0
"366134","F","F273","t1","2a",5300,NA,2,"Saccade",133,2.88,2.94,0,0
"366135","F","F273","t1","2a",5316,NA,2,"Saccade",133,2.9,2.81,0,0
"366136","F","F273","t1","2a",5333,NA,2,"Saccade",133,2.91,2.96,0,0
"366137","F","F273","t1","2a",5350,NA,2,"Saccade",133,2.94,2.9,0,0
"366138","F","F273","t1","2a",5366,NA,2,"Saccade",133,2.93,2.91,0,0
"366139","F","F273","t1","2a",5383,2,NA,"Fixation",117,NA,2.91,4,0
"366140","F","F273","t1","2a",5400,2,NA,"Fixation",117,2.85,2.94,0,0
"366141","F","F273","t1","2a",5416,2,NA,"Fixation",117,2.84,3,0,0
"366142","F","F273","t1","2a",5433,2,NA,"Fixation",117,2.85,2.95,0,0
"366143","F","F273","t1","2a",5450,2,NA,"Fixation",117,2.9,2.91,0,0
"366144","F","F273","t1","2a",5466,2,NA,"Fixation",117,2.89,2.92,0,0
"366145","F","F273","t1","2a",5483,2,NA,"Fixation",117,2.86,2.95,0,0
"366146","F","F273","t1","2a",5500,NA,3,"Saccade",67,2.89,2.86,0,0
"366147","F","F273","t1","2a",5516,NA,3,"Saccade",67,2.85,2.9,0,0
"366148","F","F273","t1","2a",5533,NA,3,"Saccade",67,2.76,2.83,0,0
"366149","F","F273","t1","2a",5550,NA,3,"Saccade",67,2.84,2.87,0,0
"366150","F","F273","t1","2a",5566,NA,NA,"Unclassified",17,2.79,2.83,0,0
"366151","F","F273","t1","2a",5583,NA,4,"Saccade",17,2.79,2.86,0,0
"366152","F","F273","t1","2a",5600,3,NA,"Fixation",317,NA,2.85,4,0
"366153","F","F273","t1","2a",5616,3,NA,"Fixation",317,2.79,2.85,0,0
"366154","F","F273","t1","2a",5633,3,NA,"Fixation",317,2.79,2.85,0,0
"366155","F","F273","t1","2a",5650,3,NA,"Fixation",317,2.84,2.8,0,0
"366156","F","F273","t1","2a",5666,3,NA,"Fixation",317,2.78,2.77,0,0
"366157","F","F273","t1","2a",5683,3,NA,"Fixation",317,2.8,2.82,0,0
"366158","F","F273","t1","2a",5700,3,NA,"Fixation",317,2.88,2.75,0,0
"366159","F","F273","t1","2a",5716,3,NA,"Fixation",317,2.81,2.72,0,0
"366160","F","F273","t1","2a",5733,3,NA,"Fixation",317,2.86,2.83,0,0
"366161","F","F273","t1","2a",5750,3,NA,"Fixation",317,2.78,2.87,0,0
"366162","F","F273","t1","2a",5766,3,NA,"Fixation",317,2.92,2.87,0,0
"366163","F","F273","t1","2a",5783,3,NA,"Fixation",317,2.87,2.85,0,0
"366164","F","F273","t1","2a",5800,3,NA,"Fixation",317,2.85,2.89,0,0
"366165","F","F273","t1","2a",5816,3,NA,"Fixation",317,2.86,2.91,0,0
"366166","F","F273","t1","2a",5833,3,NA,"Fixation",317,2.87,2.93,0,0
"366167","F","F273","t1","2a",5850,3,NA,"Fixation",317,2.83,2.89,0,0
"366168","F","F273","t1","2a",5866,3,NA,"Fixation",317,2.87,2.88,0,0
"366169","F","F273","t1","2a",5883,3,NA,"Fixation",317,2.84,2.79,0,0
"366170","F","F273","t1","2a",5900,3,NA,"Fixation",317,2.84,2.89,0,0
"366171","F","F273","t1","2a",5916,NA,5,"Saccade",33,2.9,2.97,0,0
"366172","F","F273","t1","2a",5933,NA,5,"Saccade",33,2.91,3,0,0
"366173","F","F273","t1","2a",5950,4,NA,"Fixation",233,2.91,2.99,0,0
"366174","F","F273","t1","2a",5966,4,NA,"Fixation",233,2.96,3.01,0,0
"366175","F","F273","t1","2a",5983,4,NA,"Fixation",233,2.92,3.01,0,0
"366176","F","F273","t1","2a",6000,4,NA,"Fixation",233,2.96,2.97,0,0
"366177","F","F273","t1","2a",6016,4,NA,"Fixation",233,2.95,3.02,0,0
"366178","F","F273","t1","2a",6033,4,NA,"Fixation",233,2.95,3.03,0,0
"366179","F","F273","t1","2a",6050,4,NA,"Fixation",233,3.01,3.07,0,0
"366180","F","F273","t1","2a",6066,4,NA,"Fixation",233,3.01,3.03,0,0
"366181","F","F273","t1","2a",6083,4,NA,"Fixation",233,3.08,3.05,0,0
"366182","F","F273","t1","2a",6100,4,NA,"Fixation",233,3.03,3.02,0,0
"366183","F","F273","t1","2a",6116,4,NA,"Fixation",233,3.04,3.08,0,0
"366184","F","F273","t1","2a",6133,4,NA,"Fixation",233,NA,3.1,4,0
"366185","F","F273","t1","2a",6150,4,NA,"Fixation",233,3.06,3.06,0,0
"366186","F","F273","t1","2a",6166,4,NA,"Fixation",233,3.08,3.1,0,0
"366187","F","F273","t1","2a",6183,NA,6,"Saccade",50,3.04,3.11,0,0
"366188","F","F273","t1","2a",6200,NA,6,"Saccade",50,3.01,3.08,0,0
"366189","F","F273","t1","2a",6216,NA,6,"Saccade",50,2.99,3.07,0,0
"366190","F","F273","t1","2a",6233,5,NA,"Fixation",133,2.97,3.05,0,0
"366191","F","F273","t1","2a",6250,5,NA,"Fixation",133,2.96,3.05,0,0
"366192","F","F273","t1","2a",6266,5,NA,"Fixation",133,2.98,3.07,0,0
"366193","F","F273","t1","2a",6283,5,NA,"Fixation",133,2.96,3.11,0,0
"366194","F","F273","t1","2a",6300,5,NA,"Fixation",133,2.93,3.08,0,0
"366195","F","F273","t1","2a",6316,5,NA,"Fixation",133,2.85,3.06,0,0
"366196","F","F273","t1","2a",6333,5,NA,"Fixation",133,2.94,3.06,0,0
"366197","F","F273","t1","2a",6350,5,NA,"Fixation",133,2.9,2.99,0,0
"366198","F","F273","t1","2a",6366,NA,7,"Saccade",50,2.95,3.05,0,0
"366199","F","F273","t1","2a",6383,NA,7,"Saccade",50,2.88,3.03,0,0
"366200","F","F273","t1","2a",6400,NA,7,"Saccade",50,2.97,3.01,0,0
"366201","F","F273","t1","2a",6416,NA,NA,"Unclassified",17,3,3.05,0,0
"366202","F","F273","t1","2a",6433,NA,8,"Saccade",33,2.87,2.88,0,0
"366203","F","F273","t1","2a",6450,NA,8,"Saccade",33,2.9,2.97,0,0
"366204","F","F273","t1","2a",6466,6,NA,"Fixation",167,3.01,3.05,0,0
"366205","F","F273","t1","2a",6483,6,NA,"Fixation",167,2.95,3.01,0,0
"366206","F","F273","t1","2a",6500,6,NA,"Fixation",167,NA,2.91,4,0
"366207","F","F273","t1","2a",6516,6,NA,"Fixation",167,2.89,2.98,0,0
"366208","F","F273","t1","2a",6533,6,NA,"Fixation",167,2.95,3.04,0,0
"366209","F","F273","t1","2a",6550,6,NA,"Fixation",167,3,3.03,0,0
"366210","F","F273","t1","2a",6566,6,NA,"Fixation",167,2.99,3.09,0,0
"366211","F","F273","t1","2a",6583,6,NA,"Fixation",167,2.92,3.02,0,0
"366212","F","F273","t1","2a",6600,6,NA,"Fixation",167,3.05,3.07,0,0
"366213","F","F273","t1","2a",6616,6,NA,"Fixation",167,2.96,3.05,0,0
"366214","F","F273","t1","2a",6633,NA,9,"Saccade",83,2.82,3.06,0,0
"366215","F","F273","t1","2a",6650,NA,9,"Saccade",83,2.99,3.08,0,0
"366216","F","F273","t1","2a",6666,NA,9,"Saccade",83,2.95,3.1,0,0
"366217","F","F273","t1","2a",6683,NA,9,"Saccade",83,2.98,3.08,0,0
"366218","F","F273","t1","2a",6700,NA,9,"Saccade",83,2.97,3.13,0,0
"366219","F","F273","t1","2a",6716,NA,NA,"Unclassified",33,2.95,3.08,0,0
"366220","F","F273","t1","2a",6733,NA,NA,"Unclassified",33,2.99,3.11,0,0
"366221","F","F273","t1","2a",6750,NA,10,"Saccade",67,3.05,3.1,0,0
